Species,Organism type,Study type,Molecular marker,Scale of study,Author,Year,Title,Journal,Volume/Pages,Type of publication,Editors,Publishers,City,Abstract
"Pinus sylvestris","Conifer","Genecology +  Genetic diversity assessment","RAPD","European","Fournier, N, Rigling, A, Dobbertin, M, Gugerli, F","2006","Random amplified polymorphic DNA (RAPD) patterns show weak genetic differentiation between low- and high-elevation types of Scots pine
(Pinus sylvestris L.) in dry continental valleys in the Alps","Annals of Forest Science","63: 431-439","Empirical paper","","","","Two types of Scots pine ( Pinus sylvestris L.), found either in the lowland or in the subalpine zone, are morphologically distinguished in the central-Alpine Valais ( Switzerland), a dry continental valley. The low-elevation pine forests show signs of die-back since the early 1990s. We selected four elevational population pairs in the area, and two additional pairs in two other central-Alpine regions. Genetic differentiation between the two pine types, i.e. between elevations, and between two classes of vitality were studied using random amplified polymorphic DNA ( RAPD). Growth in diameter and sapwood proportion was further assessed. Population pairs, with one exception, showed weak, but significant genetic differentiation ( Phi(ST) = 4.2% - 5.8%). On the other hand, there was no correlation between genetic data and the die-back observed. We consider disruptive evolution, postglacial migration, phenological separation or wind directions as possible explanations. Differences in growth and sapwood proportions supported the assumption of adaptation to local hydrological regimes."
"Pinus sylvestris","Conifer","Hybridisation","Isozyme/Allozyme +  Organelle PCR RFLP","European","Wachowak, W, Odrzykoski, I, Myczko, L, Prus-Glowacki, W","2006","Lack of evidence on hybrid swarm in the sympatric population of Pinus mugo and Pinus sylvestris","Flora","201: 307-316","Empirical paper","","","","Natural hybridisation between the taxa from Pinus mugo complex and P. sylvestris was postulated in several sympatric populations of the species in Europe. However, due to the absence of precise methods for identification of hybrid seeds and hybrid trees, the frequency of hybridisation and its influence on the genetic structure of relict P. mugo populations has not been clarified so far. In the present study, the species-specific chloroplast DNA (cpDNA) marker and isozymes were applied to test the hybridisation hypothesis in a postulated hybrid swarm population of the species from "Bor na Czerwonem" reserve at the northern foothills of Tatra Mts., Poland. The cpDNA marker was used to identify hybrids within two groups of polycormic (multi-stemmed) and monocormic (single-stemmed) pines from this population. Allelic frequencies at isozyme loci from both groups were compared to frequencies found in allopatric populations of the species. Additionally, cpDNA haplotypes of seedlings derived from open pollinated seeds were studied to detect the possibility of successful cross-pollination. The mixture of seedlings with P. sylvestris and P. mugo cpDNA haplotypes was derived from one parental tree that indicates hybridisation. However, all the mature polycormic pines had cpDNA haplotypes species specific to P. mugo and the isozyme frequencies were similar to frequencies found in three allopatric populations of P. mugo from Tatra Mts. (mean genetic distance, Dn =.027). The differences were much larger in comparisons with monocormic pines from this area (Dn =.085) and two P. syluestris samples from distant allopatric populations (Dn =.077). Nearly all monocormic pines had cpDNA species specific to P. sylvestris and isozyme frequencies similar to other populations of this species (mean Dn =.004). Only one P. sylvestris-like monocormic tree had cpDNA of P. mugo and can be considered as a hybrid. The results do not provide evidence supporting the hybrid swarm hypothesis. Rather, the results suggest that mature hybrids have a low frequency within this population and (rare) hybridisation is not reciprocal but unidirectional with P. mugo as pollen donor."
"Pinus sylvestris","Conifer","Genetic diversity & landscape management +  Genetic diversity assessment","Isozyme/Allozyme","European","Prus-Glowacki, W, Chudzinska, E, Wojnicka-Poltorak, A, Kozacki, L, Fagiewicz, K","2006","Effects of heavy metal pollution on genetic variation and cytological disturbances in the Pinus sylvestris L. population","Journal of Applied Genetics","47: 99-108","Empirical paper","","","","This isoenzymatic and cytogenetic study has shown significant differences in genetic composition between two groups of Pinus sylvestris trees: tolerant and sensitive to heavy metal pollution. Total and mean numbers of alleles and genotypes per locus were higher in the pollution-sensitive group of trees, but heterozygosity (H.) was lower in this group. Fixation index (F) indicates that trees tolerant for pollution were in the Hardy-Weinberg equilibrium, while the sensitive group had a significant excess of homozygosity. Cytological analyses demonstrated numerous aberrations of chromosomes in meristematic root tissue of seedlings developed from seeds collected from trees in the polluted area. The aberrations included chromosome bridges and stickiness, laggards, retarded and forward chromosomes, and their fragments. The mitotic index was markedly lower in this group of seedlings, as compared to the control. Both isoenzymatic and cytological analyses showed a significant influence of heavy metal ions on the genetic structure of the Pinus sylvestris population."
"Pinus sylvestris","Conifer","Genecology","","","Giertych, M","1979","Summary of the results of Scots pine (Pinus sylvestris) height growth in IUFRO provenance experiments","Silvae Genetica","28: 136-153","Summary paper","","","","Information is given about the organization of the Scots pine IUFRO provenance trials of 1907, 1938, 1939 and 1982. In spite of differences in opinions, wars and financial problems, international cooperation proved possible in the establishment stage of these trials. Sustaining interest was more difficult. IUFRO agencies were generally unsuccessful in achieving regular joint evaluations of results. Need for them constantly reappears in IUFRO resolutions but they prove unattainable. It is demonstrated on a few examples how mutually enriching such joint evaluations are. It is recommended that an internationally sponsored team should periodically visit, measure and report on the trials for the benefit of all. Twice on the initiative of IUFRO monographs were produced on the genetics of Scots pine."
"Pinus sylvestris","Conifer","Genecology","","Euro-Russian","Leinonen, I","1996","Dependence of dormancy release on temperature in differenct origins of Pinus sylvestris and Betula pendula seedlings","Scandinavian Journal of Forest Research","11: 122-128","Empirical paper","","","","The chilling requirement of rest completion and the high temperature requirement of growth initiation were determined in three origins of silver birch (Betula pendula Roth.) seedlings and five origins of Scots pine (Pinus sylvestris L.) seedlings. In both the pine and birch the chilling requirement was highest in maritime Scottish origins and lowest in the most continental Finnish and Russian origins. The requirement for southern mountainous Spanish and Bulgarian pine origins was in between. In terms of the high temperature requirement, there were no clear differences between origins. These results suggest that owing to their high chilling requirement, which prevents the beginning of growth and the loss of frost hardiness during the frost-exposed season, origins from a maritime climate could be the most tolerant under climatic warming."
"Pinus sylvestris","Conifer","Genecology","","","Lines, R and Mitchell, AF","1965","Results of some older Scots pine provenance experiments","Report on Forest Research 1964","172-194","Summary paper","","HMSO","London",""
"Pinus sylvestris","Conifer","Genecology","","","Perks, MP","1994","Phenological studies of genetic, physiological and morphologocal differences among Scots pine provenances","","","Thesis","","University of Edinburgh","",""
"Pinus sylvestris","Conifer","Conservation +  Genetic diversity assessment","Isozyme/Allozyme","Euro-Asian","Bilgen, BB Kaya, N","2007","Allozyme variations in six natural populations of scots pine (Pinus sylvestris) in Turkey","Biologia","62: 697-703","Empirical Paper","","","","Genetic variation in six natural populations of Scots pine ( Pinus sylvestris L.) was determined with isoenzyme analyses. For this purpose, haploid female gametophytes of seeds and horizontal starch gel electrophoresis technique were used. A total of 17 loci and 58 alleles were observed in studying 10 enzyme systems. The average proportion of polymorphic loci for populations ranged from 58.8% to 70.6%. The average number of alleles per locus per population was 2.65. The mean estimated expected heterozygosity (He) of populations was 0.294. A rather high proportion of genetic diversity (96.4%) was due to within-population variation and the remaining (3.6%) was due to variation among populations. The level of gene flow (Nem) was found to be 6.69 per generation. Nei's genetic distance coefficient ranged from 0.006 to 0.027 (mean 0.017) among all possible population pairs. The mean value of Nei's genetic distance is similar to the values reported for other European Scots pine populations. The low mean value of Nei's genetic distance among populations is enough to explain low interpopulation variation. According to genetic variation parameters, three out of six populations (Akdagmadeni-Yozgat, Refahiye-Erzincan and Vezirkopru-Samsun) appear to be preferable populations for genetic conservation and forest tree breeding programs."
"Pinus sylvestris","Conifer","Hybridisation","Organelle PCR RFLP","European","Kormutak, A Demankova, B Gomory, D","2008","Spontaneous hybridization between Pinus sylvestris L. and P. mugo Turra in Slovakia","Silvae Genetica","57: 76-82","Empirical Paper","","","","Molecular evidence for spontaneous hybridization between Pinus sylvestris L. and R mugo Turra in the putative hybrid swarm populations of the species in Slovakia was provided based on PCR-RFLP analysis of the cpDNA trnV-trnH region. Species-specific restriction profiles generated by Hinf I digests of the cpDNA products reliably identified R sylvestris and R mugo haplotypes of the embryos from open pollination. Simultaneous analysis of the respective cpDNA region in megaga-metophytes and embryos of individual seeds along with needles of a given maternal tree has enabled to score either the R sylvestris or R mugo haplotypes in the embryos illustrating hybridization patterns between the two species. Data obtained in this way indicate a relatively extensive hybridization which takes place between R sylvestris and R mugo. The extent of hybridization varied among populations as evidenced by the 41.1-58.7% proportion of hybrid embryos registered on the locality Habovka, and by the 8.3% and 2.7% proportions of hybrid embryos on the localities Tisovnica and Sucha Hora, respectively. The approach itself is recommended as a convenient method for monitoring the hybridization patterns in sympatric zones of the studied pine species."
"Pinus sylvestris","Conifer","Genetic diversity & landscape management +  Genetic diversity assessment","Isozyme/Allozyme","European","Chybicki, IJ Dzialuk, A Trojankiewicz, M Slawski, M Burczyk, J","2008","Spatial Genetic Structure Within Two Contrasting Stands of Scots Pine (Pinus sylvestris L.)","Silvae Genetica","57: 193-202","Empirical Paper","","","","When considering neutral nuclear markers, genetic differentiation of Scots pine (Pinus sylvestris L.) populations is known to be low. The homogeneity arises particularly as an effect of common ancestry in a recent evolutionary history as well as an extensive gene flow, especially through pollen. However, within populations several other forces may shape the spatial distribution of genetic variation, including establishment history, environmental and silvicultural selection. These local forces are known to produce non-random spatial patterns of genetic variation, however little is known on fine-scale spatial genetic structure of Scots pine. In this study, two stands of this species with different establishment histories, selected within one larger population located in northern Poland were genotyped and analysed for genetic variation and within-stand spatial genetic structure. Results revealed no differences in genetic variation, although stands are separated about 60 km, suggesting that the two populations share a common genetic pool. The spatial genetic structure in both stands was found to be slightly different and was attributed to differences in the mode of populations' establishments. Finally, results confirmed that gene flow in Scots pine is extensive, causing genetic homogeneity within a single population."
"Pinus sylvestris","Conifer","Genetic diversity assessment","Organelle sequences","European","Floran V, Sestras RE, Garcia Gil MR","2011","Organelle Genetic Diversity and Phylogeography of Scots Pine (Pinus sylvestris L.)","Notulae Botanicae Horti Agrobotanici Cluj-Napoca","39: 317-322","Empirical paper","","","","The paper reviews the present knowledge of Scots pine (Pinus sylvestris L.) diversity, historical and geographical distribution, based on mitochondrial and chloroplast DNA data. The observed differences in the estimates of genetic differentiation between different types of genomes suggest that both pollen and seed contribute significantly to gene flow within species. Organelles' diversity represents an important criterion which could be later applied in planning for future forest management and breeding through a better understanding of adaptation strategies of different Scots pine haplotypes. This analysis would provide valuable references when facing current day problems with climate change, species adaptation, and loss of forest with negative effects on biodiversity. Research on organelles' diversity could lead to important practical applications in areas such as traceability and eco-certification of forest products, and the identification of plant populations for conservation. Based on the results from earlier investigations, Scots pine in Europe can be divided into at least three evolutionary units (Spain, northern/central Europe and northern Fennoscandia), each with a different origin after glaciations. However, it must be emphasized that these interpretations are preliminary and further mitochondrial and chloroplast DNA data need to he analyzed in conjunction with evidence from pollen and fossil analysis."
"Pinus sylvestris","Conifer","Breeding system +  Genetic diversity assessment","Isozyme/Allozyme","European","Korshikov II, Kalafat LA, Lisnichuk AN, Velicoridko TI, Mudrik EA","2011","Allozyme variation of seed embryos and mating system in relict populations of scots pine (Pinus sylvestris L.) from the Kremenets Hill Ridge and Maloe Poles'e","Russian Journal of Genetics","47: 829-835","Empirical paper","","","","Allozyme variation at ten polymorphic loci and mating system was studied in three small isolated relict populations (4.4 to 22 ha) and in three artificial stands of Pinus sylvestris from the Kremenets Hill Ridge and Maloe Poles'e. It was established that the mean heterozygosity of 130 to 140 year-old trees from natural populations (H (O) = 0.288; H (E) = 0.277) was substantially lower, compared to 30 to 40 year-old trees from artificial stands (H (O) = 0.358; H (E) = 0.330). The observed heterozygosity of seed embryos (H (O) = 0.169 and 0.180) was substantially lower than of the mature trees from populations and artificial stands, respectively. In the embryo samples, irrespectively of the forest stand origin, substantial hetedrozygote deficiency was observed (at six to eight loci), compared to the Hardy-Weinberg expectations. The proportion of cross pollination in the populations and artificial stands was low, t (m) = 0.588 to 0.721; and t (m) = 0.455 to 0.837, respectively."
"Pinus sylvestris","Conifer","Genetic diversity assessment","RAPD","European","Lucic A, Isajev V, Rakonjac L, Ristic D, Kostadinovic M, Babic V, Nikolic A","2011","GENETIC DIVERGENCE OF SCOTS PINE (PINUS SYLVESTRIS L.) POPULATIONS IN SERBIA REVEALED BY RAPD","Archives of Biological Sciences","63: 371-380","Empirical paper","","","","The ability of random amplified polymorphic DNA (RAPE)) to distinguish among Scots pine populations from Serbia was evaluated. Sixteen arbitrary 10-mer primers employed in the analysis produced 54 fragments of which 21 were polymorphic (38.89%). Certain rare and genotype-specific bands were identified which could be effectively used to distinguish between the populations. Polymorphism in RAPD markers among P sylvestris populations was high and sufficient to distinguish each of the populations. The results obtained suggest that RAPD markers are valuable for the genetic divergence estimation in Pinus sylvestris and for the study of divergence among populations."
"Pinus sylvestris","Conifer","Genetic diversity assessment","Nuclear microsatellite","European","Naydenov KD, Naydenov MK, Tremblay F, Alexandrov A, Aubin-Fournier LD","2011"," Patterns of genetic diversity that result from bottlenecks in Scots Pine and the implications for local genetic conservation and management practices in Bulgaria","New Forests ","42: 179-193","Empirical paper","","","","As one of the principal coniferous species of commercial importance in Bulgaria, Scots Pine has been subjected to strict management, which has posed a challenge for the conservation and management of its gene pool. In this study, we measured genetic diversity and population structure using 6 microsatellite loci in 12 populations from Bulgarian mountain ranges. Our analysis showed good intrapopulation divergence (18.22%; AMOVA) and genetic evidence of bottlenecks. "NJ-IAM" and "non-admixing" clusters divided the populations into 3 large groups. Our microsatellite analysis was consistent with the documented "mountain effect" influence on genetic diversity. Two methods-the Coalescent Bayesian model and M-stat analysis-implicated recent bottlenecks for all populations, suggesting that the genetic structure of Bulgarian Scots Pine was shaped over a long period (one thousand generations; i.e. 20,000 years) by the interaction of genetic and autoecological processes. Our results suggest that conservation and management practices should strive to maintain this genetic differentiation, specifically by emphasizing reforestation efforts with stocks from local provenances to avoid nonlocal introductions."
"Pinus sylvestris","Conifer","Genetic diversity assessment","Isozyme/Allozyme","European","Pyhajarvi T, Kujala ST, Savolainen O","2011","Revisiting protein heterozygosity in plants-nucleotide diversity in allozyme coding genes of conifer Pinus sylvestris","Tree Genetics & Genomes ","7: 385-397","Empirical paper","","","","Allozyme variation has been and continues to be a major source of information on the level of genetic variation among plant species. Deciphering the molecular basis of electrophoretic variation is essential for understanding the forces affecting the protein level variation. In this study, the relationship between allozyme heterozygosity and nucleotide diversity in plants is investigated among and within species. Allozyme and nucleotide diversity in 27 plant species was reviewed. At the multilocus level, the two methods are congruent: a clear correlation between the two measures of genetic diversity among plant species was observed, strengthening the view that effective population size is the major determinant of genome-wide diversity. Nucleotide diversity at six allozyme coding genes (6pgdB, aco, gdh, gotC, mdhA, and mdhB) in conifer Pinus sylvestris was investigated jointly with electrophoretic data. Single non-synonymous charge-changing mutations were found together with electrophoretic alleles that consequently were mutationally unique. Synonymous site nucleotide diversity (point estimate of theta (W)-0.009 per bp) and silent site divergence from Pinus pinaster at allozyme coding loci were at comparable levels with other loci in the species. Linkage disequilibrium was extensive compared to earlier estimates from P. sylvestris and other trees, spanning several kilobases. Allozyme coding genes had an excess of closely related haplotypes whose frequency has recently increased possibly as a result of partial selective sweeps or balancing selection, but complex demographic effects cannot be excluded."
"Pinus sylvestris","Conifer","Genetic diversity assessment","Non molecular","Country: Scotland","Salmela MJ, Cavers S, Cottrell JE, Iason GR, Ennos RA","2011","Seasonal patterns of photochemical capacity and spring phenology reveal genetic differentiation among native Scots pine (Pinus sylvestris L.) populations in Scotland","Forest Ecology and Management","262: 1020-1029","Empirical paper","","","","Environment-driven genetic differentiation among populations is a common feature among forest trees, and an understanding of how populations have adapted to their home site conditions is essential for management and conservation practices. In Scotland, 84 native Scots pine (Pinus sylvestris L.) woodlands are recognised by the Forestry Commission and they occupy highly diverse environments from the maritime west coast to continental sites in eastern Scotland. However, it is not known whether adaptations to local environments along sharp temperature and rainfall gradients have occurred in different populations and as a result, the seed transfer guidelines of the species are based only on data from isozymes and monoterpenes. In this study of an outdoor common-garden trial, we used chlorophyll fluorescence to examine whether seedlings from 32 open-pollinated families and eight populations from sites experiencing contrasting annual temperature regimes differed in their response to variation in natural outdoor temperatures between September 2009 and May 2010. In addition, growth initiation in spring was recorded. Photochemical capacity at photosystem II F(v)/F(m) showed a distinct seasonal trend and remained at relatively high levels (similar to 0.7) until November. Following a period of over 2 weeks with temperatures below or close to 0 degrees C, F(v)/F(m) started decreasing towards its minimum values recorded in early March when population means varied between 0.35 and 0.45. By early May and along with rising temperatures, photochemical capacity had recovered to the same level as observed in early November. Populations were found to respond differently to the cold period starting in December. The largest drop in photochemical capacity was observed in seedlings from a low-altitude population located in the maritime western Scotland, while in seedlings from higher-altitude locations in the cooler eastern Scotland, the response was smaller. In March, the recovery of photochemical capacity was slowest in seedlings from the mildest and coolest sites. Evidence of adaptive genetic differentiation was also found in spring phenology. Initiation of shoot elongation and needle flush were earlier in families from higher altitudes (cooler areas), but population differences were not significant at the alpha = 0.05 level. These results suggest that adaptation to the spatially heterogeneous environment in Scotland has taken place in Scots pine and that in order to minimise the risk of planting maladapted seed stock, the patterns of environmental and adaptive genetic variation should be taken into account in the management of genetic resources in this species."
"Pinus sylvestris","Conifer","Genetic diversity assessment","Isozyme/Allozyme","European","Sannikov SN, Petrova IV, Sannikova NS, Egorov EV, Filippova TV","2011","nsularization and polymorphism in marginal island populations of Pinus sylvestris L","Russian Journal of Ecology","42: 186-191","Empirical paper","","","","Comparative allozyme analysis of 26 marginal island populations of Pinus sylvestris L. and 20 populations from the center of the species range has confirmed, at the species level, the Wright-Dubinin "island model" of automatic genetic processes and Mayr's hypothesis about homozygotization of small isolated populations at range boundaries. It has been shown that the polymorphism of isolated populations sharply decreases when their area is reduced below 15-20 km(2) and increases to the level observed in the center of the range when the population area exceeds 50-100 km(2). A chorogenetic classification of marginal P. sylvestris populations is proposed."
"Pinus sylvestris","Conifer","Genetic diversity assessment","Isozyme/Allozyme","European","Sannikov SN, Petrova IV, Schweingruber F, Egorov EV, Parpan TV","2011","Genetic differentiation of Pinus mugo Turra and P. sylvestris L. populations in the Ukrainian Carpathians and the Swiss Alps","Russian Journal of Ecology","42: 270-276","Empirical paper","","","","The allozyme analysis of six local populations of Pinus mugo Turra and six populations of P. sylvestris L. in the Ukrainian Carpathians, Swiss Alps, and Schwarzwald has shown a higher polymorphism and greater interpopulation differentiation of the Carpathian group of P. mugo populations compared to the Alpine group (Nei's genetic distance DN (78) at the level of geographic population group is -0.023). A genetic differentiation of DN (78) = 0.049 between these populations, which are isolated by a distance of more than 1000 km, has been found. This confirms the existence of the subspecies P. mugo ssp. mugo and P. mugo ssp. uncinata in the Carpathians and Alps, respectively. The hypothesis is put forward that the former subspecies has been formed in the Balkans and the latter, in the Pyreneans. It has been demonstrated that regional populations and geographic groups of P. sylvestris are less differentiated than those of P. mugo."
"Pinus sylvestris","Conifer","Hybridisation +  Taxonomic clarification","Nuclear sequences","European","Wachowiak W, Palme AE, Savolainen O","2011","Speciation history of three closely related pines Pinus mugo (T.), P. uliginosa (N.) and P. sylvestris (L.)","Molecular Ecology","20: 1729-1743","Empirical paper","","","","Nucleotide polymorphisms at genomic regions including 17 nuclear loci, two chloroplast and one mitochondrial DNA fragments were used to study the speciation history of three pine species: dwarf mountain pine (Pinus mugo), peat-bog pine (P. uliginosa) and Scots pine (P. sylvestris). We set out to investigate three specific speciation scenarios: (I) P. uliginosa is a homoploid hybrid between the other two, (II) the species have evolved without gene flow after divergence and (III) there has been substantial gene flow between the species since their divergence. Overall, the genetic data suggest that P. mugo and P. uliginosa share the same gene pool (average net divergence of 0.0001) and that the phenotypic differences (e.g. growth form) are most likely due to very limited areas of the genome. P. mugo and P. uliginosa are more diverged from P. sylvestris than from each other (average net divergence of 0.0027 and 0.0026, respectively). The nucleotide patterns can best be explained by the divergence with migration speciation scenario, although the hybrid speciation scenario with small genomic contribution from P. sylvestris cannot be completely ruled out. We suggest that the large amount of shared polymorphisms between the pine taxa and the lack of monophyly at all loci studied between P. sylvestris and P. mugo-P. uliginosa can largely be explained by relatively recent speciation history and large effective population sizes but also by interspecific gene flow. These closely related pine taxa form an excellent system for searching for loci involved in adaptive variation as they are differentiated in phenotype and ecology but have very similar genetic background."
"Pinus sylvestris","Conifer","Genetic diversity assessment","Nuclear sequences","Country: Scotland","Wachowiak W, Salmela MJ, Ennos RA, Iason G, Cavers S","2011","High genetic diversity at the extreme range edge: nucleotide variation at nuclear loci in Scots pine (Pinus sylvestris L.) in Scotland","Heredity ","106: 775-787","Empirical paper","","","","Nucleotide polymorphism at 12 nuclear loci was studied in Scots pine populations across an environmental gradient in Scotland, to evaluate the impacts of demographic history and selection on genetic diversity. At eight loci, diversity patterns were compared between Scottish and continental European populations. At these loci, a similar level of diversity (theta(sil) = similar to B0.01) was found in Scottish vs mainland European populations, contrary to expectations for recent colonization, however, less rapid decay of linkage disequilibrium was observed in the former (rho = 0.0086 +/- 0.0009, rho = 0.0245 +/- 0.0022, respectively). Scottish populations also showed a deficit of rare nucleotide variants (multi-locus Tajima's D = 0.316 vs D = -0.379) and differed significantly from mainland populations in allelic frequency and/or haplotype structure at several loci. Within Scotland, western populations showed slightly reduced nucleotide diversity (pi(tot) = 0.0068) compared with those from the south and east (0.0079 and 0.0083, respectively) and about three times higher recombination to diversity ratio (rho/theta = 0.71 vs 0.15 and 0.18, respectively). By comparison with results from coalescent simulations, the observed allelic frequency spectrum in the western populations was compatible with a relatively recent bottleneck (0.00175 x 4N(e) generations) that reduced the population to about 2% of the present size. However, heterogeneity in the allelic frequency distribution among geographical regions in Scotland suggests that subsequent admixture of populations with different demographic histories may also have played a role."
"Pinus sylvestris","Conifer","Genetic diversity assessment","AFLP +  Isozyme/Allozyme","European","Wehenkel C, Javier Corral-Rivas J, Ciro Hernandez-Diaz J","2011","GENETIC DIVERSITY IN RELATION TO SECONDARY SUCCESSION OF FOREST TREE COMMUNITIES","Polish Journal of Ecology","59: 45-60","Empirical paper","","","","Forest succession is a fundamental ecological process, which has significant implications for the biological, biophysical, and biogeochemical processes in an ecosystem. Genetic diversity is not only a product of the number of species present in a given area, but also of successional change from colonization of gaps by pioneer species to mature climax forest. Genetic diversity should be higher in earlier successional stages than in later stages because high environmental predictability in later successional stages favours low genetic diversity. In the present study the relationship between secondary succession and genetic diversity was explored in eight stands of characteristic tree communities in the Thuringian forest area (Germany). Each of the eight stands was subdivided into six plots in a grid of 40 x 40 m to detect as much as possible tree species and genetic variants within the forest tree community and succession-specific structures. To define secondary succession, the mean Ellenberg indicator values for light and nitrogen in the herb layer, weighted for coverage, as well as the percentage of climax tree species in naturally regenerated stands were used. All species and genotype diversities based on the investigated tree species were calculated by the so-called Hill numbers. The results showed that the Gregorius's Covariation (C) of secondary succession with the transspecific genotype diversity as well as the transspecific genotype diversity per species for the enzyme systems AAT, HEK, PGI, MDH, IDH as well as the AFLP trait was statistically significant in several relationships. The transspecific genotype diversities were often significantly greater in the earlier successional stages than in the later stages. Selection effects during replacement of light and nitrogen demanding species and plant communities by more economical and competitive species such as Abies alba Mill. and Fagus sylvatica L. probably dominated in the study. Based on the results of the study, we conclude that genetic diversity may be an essential attribute of stages of secondary succession that should be further explored because of its relation to adaptability and ecological stability."
"Pinus sylvestris","Conifer","Genetic diversity assessment","To confirm","European","Lucic A, Isajev V, Cvjeticanin R, Rakonjac L, Novakovic M, Nikolic A, Drinic SM","2011","INTERPOPULATION GENETIC-ECOLOGICAL VARIATION OF SCOTS PINE (Pinus sylvestris L.) IN SERBIA","Genetika-Belgrade","43: 1-18","Empirical paper","","","","The genetic-ecological variation of Scots pine (Pinus sylvestris L.) in Serbia was studied in the populations at five localities in western and south-western Serbia. Three groups of Scots pine (Pinus sylvestris L.) populations were differentiated based on genetic research (seed protein analysis) and plant community research. The first group consists of Scots pine populations on Sargan (FMU "Sargan") and on Tara (FMU "Kaluderske Bare"), where the forests belong to the community of Scots pine and Austrian pine (Pinetum sylvestris-nigrae Pavlovic 1951). The second group covers the localities Stolovi (FMU "Radocelo-Crepuljnik") and Zlatar (FMU "Zlatar I"), where the forests belong to the community of Scots pine and spruce (Piceo abietis-Pinetum sylvestris Stefanovic 1960). The third group comprises the Scots pine population on Pester (FMU "Dubocica-Bare") which belongs to the community of Scots pine with erica (Erico-Pinetum sylvestris Stefanovic 1963). Cluster analysis was performed on the basis of seed protein data and showed that there are three groups of Scots pine populations. The three populations coincide with plant communities. The community of Scots pine with erica (Erico-Pinetum sylvestris Stefanovic 1963) recorded on Pester at the locality "Dubocica-Bare" in the area of FE "Golija" Ivanjica, is a special Scots pine population displayed at the greatest distance from all other populations in the cluster analysis dendrogram."
"Pinus sylvestris","Conifer","Phylogeography","","Euro-Asian","Sannikov, S. N., Petrova, I. V., Egorov, E. V., Sannikova, N. S.","2014","A system of Pleistocene refugia for Pinus sylvestris L. in the southern marginal part of the species range","Russian Journal Of Ecology","45:167-173","Empirical paper","","","","An allozyme analysis of 67 Pinus sylvestris L. populations distributed over the entire species range has provided a basis for determining locations of 12 hypothetical Pleistocene refugia (HPRs) in its southern marginal part and estimating their relative contributions to the gene pools of seven phylogeographic population groups (PPGs) in the glaciated zone of the range. Using Nei's (1978) minimum genetic distances (DN78 < 0.015) reflecting similarities and differences in allele frequencies between PPGs and the refugia, it has been shown that the main contributions to the P. sylvestris gene pool in Central Europe, Scandinavia, and the Russian Plain were probably made by the Balkan and Southern Ural refugia, and in Western and Central Siberia, by the Southern Ural, Turgai, and Southern Siberian mountain refugia."
"Pinus sylvestris","Conifer","Gene flow","","European","Unger, G. M., Vendramin, G. G., Robledo-Arnuncio, J. J.","2014","Estimating exotic gene flow into native pine stands: zygotic vs. gametic components","Molecular Ecology","23:5435-5447","Empirical paper","","","","Monitoring contemporary gene flow from widespread exotic plantations is becoming an important problem in forest conservation genetics. In plants, where both seed and pollen disperse, three components of exotic gene flow with potentially unequal consequences should be, but have not been, explicitly distinguished: zygotic, male gametic and female gametic. Building on a previous model for estimating contemporary rates of zygotic and male gametic gene flow among plant populations, we present here an approach that additionally estimates the third (female gametic) gene flow component, based on a combination of uni- and biparentally inherited markers. Using this method and a combined set of chloroplast and nuclear microsatellites, we estimate gene flow rates from exotic plantations into two Iberian relict stands of maritime pine (Pinus pinaster) and Scots pine (Pinus sylvestris). Results show neither zygotic nor female gametic gene flow but moderate (6-8%) male gametic introgression for both species, implying significant dispersal of pollen, but not of seeds, from exotic plantations into native stands shortly after introduced trees reached reproductive maturity. Numerical simulation results suggest that the model yields reasonably accurate estimates for our empirical data sets, especially for larger samples. We discuss conservation management implications of observed levels of exposure to nonlocal genes and identify research needs to determine potentially associated hazards. Our approach should be useful for plant ecologists and ecosystem managers interested in the vectors of contemporary genetic connectivity among discrete plant populations."
"Pinus sylvestris","Conifer","Genetic diversity assessment","","European","Lucic, Aleksandar, Popovic, Vladan, Nevenic, Marija, Ristic, Danijela, Rakonjac, Ljubinko, Cirkovic-Mitrovic, Tatjana, Mladenovic-Drinic, Snezana","2014","GENETIC DIVERSITY OF SCOTS PINE (PINUS SYLVESTRIS L.) POPULATIONS IN SERBIA REVEALED BY SSR MARKERS","Archives Of Biological Sciences","66:1485-1492","Empirical paper","","","","This paper presents the results of analysis of the genetic variability of seven Scots pine (Pinus sylvestris L.) populations in Serbia using SSR markers. Genomic DNA was isolated from seed tissue of all seven populations. The concentration of DNA samples was within the range of 1-4 mu g/mu l. Different PCR protocols were used depending on the type of SSR markers. The total number of fragments obtained by SSR analysis with 4 selected primers was 17 (only bands of strong and medium intensity were considered), of which 6 fragments were polymorphic (35.29%). In order to analyze the genetic similarity of the analyzed populations, graphs of correspondence analysis and UPGMA clusters were produced. By comparative analysis of the obtained dendrograms, the dependence of population genetic differentiation and spatial distance was observed, i. e. their isolation by natural barriers. The results indicate that in further research of interpopulation variability it is necessary, when graphically interpreting genetic distances, to use both methods of statistical analysis (UPGMA analysis and correspondence analysis)."
